text,retweet_count,like_count,quote_count,processed_text,vectorized_processed_text,score,rounded_score
1454565653071941639,64,0,0,['1454565653071941639'],[0 0 0 ... 0 0 0],64,65
Check out this item in my Etsy shop https://t.co/itxOAhEQrK,0,0,0,"['check', 'item', 'etsi', 'shop', 'http', ':', '//t.co/itxoaheqrk']",[0 0 0 ... 0 0 0],0,0
1415751821671469058,0,0,0,['1415751821671469058'],[0 0 0 ... 0 0 0],0,0
1458869754081562624,2,0,0,['1458869754081562624'],[0 0 0 ... 0 0 0],2,0
2021-11-11T18:32:09.000Z,6,0,0,['2021-11-11t18:32:09.000z'],[0 0 0 ... 0 0 0],6,5
"RT @JayinShanghai: Tesla Gigafactory Shanghai Giga Press aluminum die-casting.

“The best parts are no parts, and the best process is that…",292,0,0,"['rt', '@', 'jayinshanghai', ':', 'tesla', 'gigafactori', 'shanghai', 'giga', 'press', 'aluminum', 'die-cast', '.', '“', 'the', 'best', 'part', 'part', ',', 'best', 'process', 'that…']",[0 1 0 ... 0 0 0],292,290
20195562,1003,0,0,['20195562'],[0 0 0 ... 0 0 0],1003,1005
2021-11-10T09:00:18.000Z,0,0,0,['2021-11-10t09:00:18.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T16:35:22.000Z,0,0,0,['2021-11-11t16:35:22.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-09T12:28:38.000Z,0,0,0,['2021-11-09t12:28:38.000z'],[0 0 0 ... 0 0 0],0,0
1458805914362810375,0,2,0,['1458805914362810375'],[0 0 0 ... 0 0 0],2,0
1430226228967923716,0,3,0,['1430226228967923716'],[0 0 0 ... 0 0 0],3,5
2021-11-11T18:36:44.000Z,25,0,0,['2021-11-11t18:36:44.000z'],[0 0 0 ... 0 0 0],25,25
"✅ $AMGN: ""Amgen"" mentioned during Evotec earnings event https://t.co/k3R69o63CN",0,0,0,"['✅', '$', 'amgn', ':', '``', 'amgen', ""''"", 'mention', 'evotec', 'earn', 'event', 'http', ':', '//t.co/k3r69o63cn']",[0 0 0 ... 0 0 0],0,0
2021-11-11T18:39:05.000Z,0,0,0,['2021-11-11t18:39:05.000z'],[0 0 0 ... 0 0 0],0,0
1458869131701366793,0,0,0,['1458869131701366793'],[0 0 0 ... 0 0 0],0,0
2021-11-11T08:50:33.000Z,0,0,0,['2021-11-11t08:50:33.000z'],[0 0 0 ... 0 0 0],0,0
1458870206156132358,0,0,0,['1458870206156132358'],[0 0 0 ... 0 0 0],0,0
1458869462040563713,0,1,0,['1458869462040563713'],[0 0 0 ... 0 0 0],1,0
4535243356,0,0,0,['4535243356'],[0 0 0 ... 0 0 0],0,0
2021-11-11T16:00:01.000Z,0,0,0,['2021-11-11t16:00:01.000z'],[0 0 0 ... 0 0 0],0,0
199820679,0,0,0,['199820679'],[0 0 0 ... 0 0 0],0,0
1458529067372744707,1,0,0,['1458529067372744707'],[0 0 0 ... 0 0 0],1,0
2021-11-11T18:57:07.000Z,133,0,0,['2021-11-11t18:57:07.000z'],[0 0 0 ... 0 0 0],133,135
2021-11-11T18:56:24.000Z,5,9,1,['2021-11-11t18:56:24.000z'],[0 0 0 ... 0 0 0],15,15
294910913,1,54,3,['294910913'],[0 0 0 ... 0 0 0],58,60
2021-11-11T18:57:12.000Z,3,0,0,['2021-11-11t18:57:12.000z'],[0 0 0 ... 0 0 0],3,5
2021-11-11T18:57:12.000Z,5693,0,0,['2021-11-11t18:57:12.000z'],[0 0 0 ... 0 0 0],5693,5695
2021-11-11T08:41:49.000Z,0,0,0,['2021-11-11t08:41:49.000z'],[0 0 0 ... 0 0 0],0,0
"From all of us at Owens Corning Roofing, Happy #VeteransDay! https://t.co/qPTts4qNCk",2,5,0,"['from', 'us', 'owen', 'corn', 'roof', ',', 'happi', '#', 'veteransday', '!', 'http', ':', '//t.co/qptts4qnck']",[1 1 0 ... 0 0 0],7,5
2021-11-11T18:21:34.000Z,0,5,0,['2021-11-11t18:21:34.000z'],[0 0 0 ... 0 0 0],5,5
2021-11-11T13:33:26.000Z,0,0,0,['2021-11-11t13:33:26.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-10T13:46:22.000Z,0,0,0,['2021-11-10t13:46:22.000z'],[0 0 0 ... 0 0 0],0,0
1458549200136949760,0,1,0,['1458549200136949760'],[0 0 0 ... 0 0 0],1,0
2021-11-11T08:52:36.000Z,0,0,0,['2021-11-11t08:52:36.000z'],[0 0 0 ... 0 0 0],0,0
1458840643560742928,25,0,0,['1458840643560742928'],[0 0 0 ... 0 0 0],25,25
"@FedEx @Cigna Intentional about evading taxes. ""FedEx zeroed out its federal income tax on $1.2 billion of U.S. pretax income in 2020 and received a rebate of $230 million."" @iteptweets",1,1,0,"['@', 'fedex', '@', 'cigna', 'intent', 'evad', 'tax', '.', '``', 'fedex', 'zero', 'feder', 'incom', 'tax', '$', '1.2', 'billion', 'u.s.', 'pretax', 'incom', '2020', 'receiv', 'rebat', '$', '230', 'million', '.', ""''"", '@', 'iteptweet']",[0 0 0 ... 0 0 0],2,0
"RT @Amgen: Meet Sunny M. Montas, a member of Amgen’s legal team, who served in the U.S. Marine Corps @USMC for 22 years. Her story complete…",3,0,0,"['rt', '@', 'amgen', ':', 'meet', 'sunni', 'm.', 'monta', ',', 'member', 'amgen', '’', 'legal', 'team', ',', 'serv', 'u.s.', 'marin', 'corp', '@', 'usmc', '22', 'year', '.', 'her', 'stori', 'complete…']",[0 2 0 ... 0 0 0],3,5
1188879353083359233,0,0,0,['1188879353083359233'],[0 0 0 ... 0 0 0],0,0
2021-11-11T07:19:19.000Z,194,0,0,['2021-11-11t07:19:19.000z'],[0 0 0 ... 0 0 0],194,195
1402056489842274306,0,0,0,['1402056489842274306'],[0 0 0 ... 0 0 0],0,0
1458799919024717825,0,0,0,['1458799919024717825'],[0 0 0 ... 0 0 0],0,0
"Process Gas Analyzers Market Size and Outlook 2028 | Top Companies - ABB (Switzerland), SICK, Teledyne Analytical Instruments (US), Emerson (US), AMETEK (US), HORIBA, California Analytical Instruments (US), Environnement, Testo , - Energy Siren https://t.co/SCzvl8qB1l",0,0,0,"['process', 'ga', 'analyz', 'market', 'size', 'outlook', '2028', '|', 'top', 'compani', '-', 'abb', '(', 'switzerland', ')', ',', 'sick', ',', 'teledyn', 'analyt', 'instrument', '(', 'us', ')', ',', 'emerson', '(', 'us', ')', ',', 'ametek', '(', 'us', ')', ',', 'horiba', ',', 'california', 'analyt', 'instrument', '(', 'us', ')', ',', 'environn', ',', 'testo', ',', '-', 'energi', 'siren', 'http', ':', '//t.co/sczvl8qb1l']",[0 9 0 ... 0 0 0],0,0
2021-11-11T08:10:13.000Z,0,0,0,['2021-11-11t08:10:13.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T14:55:31.000Z,0,9,0,['2021-11-11t14:55:31.000z'],[0 0 0 ... 0 0 0],9,10
2021-11-11T08:31:26.000Z,0,0,0,['2021-11-11t08:31:26.000z'],[0 0 0 ... 0 0 0],0,0
1458135651463872514,0,0,0,['1458135651463872514'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:57:10.000Z,15,0,0,['2021-11-11t18:57:10.000z'],[0 0 0 ... 0 0 0],15,15
2021-11-11T18:06:13.000Z,0,0,0,['2021-11-11t18:06:13.000z'],[0 0 0 ... 0 0 0],0,0
1458870111528439814,6,0,0,['1458870111528439814'],[0 0 0 ... 0 0 0],6,5
2021-11-11T18:57:07.000Z,856,0,0,['2021-11-11t18:57:07.000z'],[0 0 0 ... 0 0 0],856,855
1458850558878617606,0,1,0,['1458850558878617606'],[0 0 0 ... 0 0 0],1,0
2021-11-10T12:38:53.000Z,0,0,0,['2021-11-10t12:38:53.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T17:21:41.000Z,0,0,0,['2021-11-11t17:21:41.000z'],[0 0 0 ... 0 0 0],0,0
1458869667121057807,11,0,0,['1458869667121057807'],[0 0 0 ... 0 0 0],11,10
1458706265941712900,0,1,0,['1458706265941712900'],[0 0 0 ... 0 0 0],1,0
2021-11-11T18:54:14.000Z,0,0,0,['2021-11-11t18:54:14.000z'],[0 0 0 ... 0 0 0],0,0
1458789188653010950,0,0,0,['1458789188653010950'],[0 0 0 ... 0 0 0],0,0
1458855137338957830,18,0,0,['1458855137338957830'],[0 0 0 ... 0 0 0],18,20
14292717,1,0,0,['14292717'],[0 0 0 ... 0 0 0],1,0
2021-11-11T18:22:35.000Z,1,5,0,['2021-11-11t18:22:35.000z'],[0 0 0 ... 0 0 0],6,5
2021-11-11T18:18:48.000Z,0,0,0,['2021-11-11t18:18:48.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T17:01:05.000Z,0,2,0,['2021-11-11t17:01:05.000z'],[0 0 0 ... 0 0 0],2,0
"RT @conspjustice: Le directeur général de la société de casinos Wynn Resorts quittera ses fonctions après le mois de janvier
Le dirigeant q…",0,3,0,"['rt', '@', 'conspjustic', ':', 'le', 'directeur', 'général', 'de', 'la', 'société', 'de', 'casino', 'wynn', 'resort', 'quittera', 'se', 'fonction', 'aprè', 'le', 'moi', 'de', 'janvier', 'le', 'dirig', 'q…']",[0 0 0 ... 0 0 0],3,5
2021-11-11T18:56:57.000Z,135,0,0,['2021-11-11t18:56:57.000z'],[0 0 0 ... 0 0 0],135,135
2021-11-11T11:15:16.000Z,0,1,0,['2021-11-11t11:15:16.000z'],[0 0 0 ... 0 0 0],1,0
1458869667028619271,2,0,0,['1458869667028619271'],[0 0 0 ... 0 0 0],2,0
996318990715838465,0,1,0,['996318990715838465'],[0 0 0 ... 0 0 0],1,0
773485929969414148,0,0,0,['773485929969414148'],[0 0 0 ... 0 0 0],0,0
"Elon Musk sold about $5 billion in Tesla shares over three days, selling less than 1% of his holdings Monday and about 2% over the subsequent two days https://t.co/7acJ0YPeXv via @WSJ",5,25,2,"['elon', 'musk', 'sold', '$', '5', 'billion', 'tesla', 'share', 'three', 'day', ',', 'sell', 'less', '1', '%', 'hold', 'monday', '2', '%', 'subsequ', 'two', 'day', 'http', ':', '//t.co/7acj0ypexv', 'via', '@', 'wsj']",[0 1 0 ... 0 0 0],32,30
2021-11-11T18:29:50.000Z,78,0,0,['2021-11-11t18:29:50.000z'],[0 0 0 ... 0 0 0],78,80
1458870710554677259,0,0,0,['1458870710554677259'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:49:16.000Z,0,1,0,['2021-11-11t18:49:16.000z'],[0 0 0 ... 0 0 0],1,0
1458311749111894018,0,0,0,['1458311749111894018'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:56:28.000Z,0,1,0,['2021-11-11t18:56:28.000z'],[0 0 0 ... 0 0 0],1,0
2021-11-11T18:57:10.000Z,0,1,0,['2021-11-11t18:57:10.000z'],[0 0 0 ... 0 0 0],1,0
1458444699165995021,0,0,0,['1458444699165995021'],[0 0 0 ... 0 0 0],0,0
1458503582634872834,0,0,0,['1458503582634872834'],[0 0 0 ... 0 0 0],0,0
"RT @Dt_Aerzteblatt: Studie: BNT162b2 bei Kindern im Alter von 5 bis 11 Jahren sicher, immunogen und wirksam:  Pearl River/New York – Die Im…",57,0,0,"['rt', '@', 'dt_aerzteblatt', ':', 'studi', ':', 'bnt162b2', 'bei', 'kindern', 'im', 'alter', 'von', '5', 'bi', '11', 'jahren', 'sicher', ',', 'immunogen', 'und', 'wirksam', ':', 'pearl', 'river/new', 'york', '–', 'die', 'im…']",[0 1 0 ... 0 0 0],57,55
1458870201953386496,6,0,0,['1458870201953386496'],[0 0 0 ... 0 0 0],6,5
2021-11-11T18:57:05.000Z,0,0,0,['2021-11-11t18:57:05.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T08:43:36.000Z,0,0,0,['2021-11-11t08:43:36.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:54:45.000Z,1,0,0,['2021-11-11t18:54:45.000z'],[0 0 0 ... 0 0 0],1,0
2021-11-10T19:55:25.000Z,0,0,0,['2021-11-10t19:55:25.000z'],[0 0 0 ... 0 0 0],0,0
1042690575085002752,3,0,0,['1042690575085002752'],[0 0 0 ... 0 0 0],3,5
2021-11-11T17:22:26.000Z,1,2,0,['2021-11-11t17:22:26.000z'],[0 0 0 ... 0 0 0],3,5
763557177923481600,0,0,0,['763557177923481600'],[0 0 0 ... 0 0 0],0,0
1365534491410718722,4,0,0,['1365534491410718722'],[0 0 0 ... 0 0 0],4,5
2021-11-11T18:57:06.000Z,0,0,0,['2021-11-11t18:57:06.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:56:34.000Z,0,0,0,['2021-11-11t18:56:34.000z'],[0 0 0 ... 0 0 0],0,0
RT @FelixInDaFuture: They always fall behind at everything but I think Viacom is to blame for their outdated practices. Just remember that…,2,0,0,"['rt', '@', 'felixindafutur', ':', 'they', 'alway', 'fall', 'behind', 'everyth', 'i', 'think', 'viacom', 'blame', 'outdat', 'practic', '.', 'just', 'rememb', 'that…']",[0 0 0 ... 0 0 0],2,0
2021-11-09T09:37:47.000Z,1,0,0,['2021-11-09t09:37:47.000z'],[0 0 0 ... 0 0 0],1,0
2021-11-11T11:54:55.000Z,0,1,0,['2021-11-11t11:54:55.000z'],[0 0 0 ... 0 0 0],1,0
582292708,0,0,0,['582292708'],[0 0 0 ... 0 0 0],0,0
1458831515169742855,6,0,0,['1458831515169742855'],[0 0 0 ... 0 0 0],6,5
2021-11-10T19:15:08.000Z,0,0,0,['2021-11-10t19:15:08.000z'],[0 0 0 ... 0 0 0],0,0
718912447772508160,2,0,0,['718912447772508160'],[0 0 0 ... 0 0 0],2,0
2021-11-11T06:58:18.000Z,0,0,0,['2021-11-11t06:58:18.000z'],[0 0 0 ... 0 0 0],0,0
"RT @StampStigma: 🇺🇸 @MHFirstAidUSA for Military Members, Veterans &amp; Families: https://t.co/XwGSzYeRdK

🇺🇸 Military Crisis Line: Call 1-800-…",14,0,0,"['rt', '@', 'stampstigma', ':', '🇺🇸', '@', 'mhfirstaidusa', 'militari', 'member', ',', 'veteran', '&', 'amp', ';', 'famili', ':', 'http', ':', '//t.co/xwgszyerdk', '🇺🇸', 'militari', 'crisi', 'line', ':', 'call', '1-800-…']",[0 1 0 ... 0 0 0],14,15
"RT @WilMochileando: LA NUEVA EXHIBICIÓN EN NEW YORK 😍

¡Siguen añadiendo nuevas actividades en NYC! Ya abrió la exhibición de Yayoi Kusama…",40,0,0,"['rt', '@', 'wilmochileando', ':', 'la', 'nueva', 'exhibición', 'en', 'new', 'york', '😍', '¡siguen', 'añadiendo', 'nueva', 'actividad', 'en', 'nyc', '!', 'ya', 'abrió', 'la', 'exhibición', 'de', 'yayoi', 'kusama…']",[0 0 0 ... 0 0 0],40,40
2021-11-11T18:30:08.000Z,1,1,0,['2021-11-11t18:30:08.000z'],[0 0 0 ... 0 0 0],2,0
1458859809734803463,22,0,0,['1458859809734803463'],[0 0 0 ... 0 0 0],22,20
2021-11-11T04:31:18.000Z,0,0,0,['2021-11-11t04:31:18.000z'],[0 0 0 ... 0 0 0],0,0
1458868541776613377,5,0,0,['1458868541776613377'],[0 0 0 ... 0 0 0],5,5
1458871063299952646,281,0,0,['1458871063299952646'],[0 0 0 ... 0 0 0],281,280
1458156578884898816,1,0,0,['1458156578884898816'],[0 0 0 ... 0 0 0],1,0
1458859311879315460,19,0,0,['1458859311879315460'],[0 0 0 ... 0 0 0],19,20
2021-11-11T18:57:16.000Z,9,0,0,['2021-11-11t18:57:16.000z'],[0 0 0 ... 0 0 0],9,10
1457827751726100486,0,0,0,['1457827751726100486'],[0 0 0 ... 0 0 0],0,0
1458798167638429700,0,0,0,['1458798167638429700'],[0 0 0 ... 0 0 0],0,0
1458868428387803136,0,0,0,['1458868428387803136'],[0 0 0 ... 0 0 0],0,0
2021-11-11T08:31:28.000Z,0,0,0,['2021-11-11t08:31:28.000z'],[0 0 0 ... 0 0 0],0,0
Omnicom Group OMC Trading Advice: Stock Traders Daily has produced this trading report using a proprietary method.  This methodology [...] https://t.co/gmQs0rD0CG Click for Details,0,0,0,"['omnicom', 'group', 'omc', 'trade', 'advic', ':', 'stock', 'trader', 'daili', 'produc', 'trade', 'report', 'use', 'proprietari', 'method', '.', 'thi', 'methodolog', '[', '...', ']', 'http', ':', '//t.co/gmqs0rd0cg', 'click', 'detail']",[0 0 1 ... 0 0 0],0,0
1450511728576393226,0,0,0,['1450511728576393226'],[0 0 0 ... 0 0 0],0,0
17259667,0,0,0,['17259667'],[0 0 0 ... 0 0 0],0,0
2021-11-11T15:35:00.000Z,0,2,0,['2021-11-11t15:35:00.000z'],[0 0 0 ... 0 0 0],2,0
1458868627273240606,0,0,0,['1458868627273240606'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:57:22.000Z,7,0,0,['2021-11-11t18:57:22.000z'],[0 0 0 ... 0 0 0],7,5
1006916971961577473,0,0,0,['1006916971961577473'],[0 0 0 ... 0 0 0],0,0
1458858149503512582,0,2,0,['1458858149503512582'],[0 0 0 ... 0 0 0],2,0
2021-11-08T20:11:26.000Z,0,0,0,['2021-11-08t20:11:26.000z'],[0 0 0 ... 0 0 0],0,0
1458870097909538818,1,0,0,['1458870097909538818'],[0 0 0 ... 0 0 0],1,0
2021-11-11T10:52:13.000Z,0,1,0,['2021-11-11t10:52:13.000z'],[0 0 0 ... 0 0 0],1,0
2021-11-11T14:03:49.000Z,1,0,0,['2021-11-11t14:03:49.000z'],[0 0 0 ... 0 0 0],1,0
902963826974265344,0,1,0,['902963826974265344'],[0 0 0 ... 0 0 0],1,0
2021-11-11T18:56:42.000Z,0,0,0,['2021-11-11t18:56:42.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T17:34:57.000Z,1,0,0,['2021-11-11t17:34:57.000z'],[0 0 0 ... 0 0 0],1,0
"Is AMETEK Brookfield Computrac® the right moisture analyzer for you? Take it for a test drive and find out.
For more information on our Computrac Trial Program, call us at 1.800.528.7411 or write to SalesTeam.azic@ametek.com 

#FreeTrial #analysis #moisture https://t.co/vKXIBofv9c",0,0,0,"['is', 'ametek', 'brookfield', 'computrac®', 'right', 'moistur', 'analyz', '?', 'take', 'test', 'drive', 'find', '.', 'for', 'inform', 'computrac', 'trial', 'program', ',', 'call', 'us', '1.800.528.7411', 'write', 'salesteam.az', '@', 'ametek.com', '#', 'freetrial', '#', 'analysi', '#', 'moistur', 'http', ':', '//t.co/vkxibofv9c']",[3 1 0 ... 0 0 0],0,0
"Thursday’s Top Analysts Upgrades and Downgrades: Beyond Meat, Coinbase, Disney, DoorDash, GE, GoPro, Plug Power, Unity Software, Wynn Resorts and More – 24/7 Wall St. https://t.co/bbNyHNMaT6",0,0,0,"['thursday', '’', 'top', 'analyst', 'upgrad', 'downgrad', ':', 'beyond', 'meat', ',', 'coinbas', ',', 'disney', ',', 'doordash', ',', 'ge', ',', 'gopro', ',', 'plug', 'power', ',', 'uniti', 'softwar', ',', 'wynn', 'resort', 'more', '–', '24/7', 'wall', 'st.', 'http', ':', '//t.co/bbnyhnmat6']",[0 8 0 ... 0 0 0],0,0
1458871426073735175,0,0,0,['1458871426073735175'],[0 0 0 ... 0 0 0],0,0
2021-11-10T16:00:10.000Z,0,0,0,['2021-11-10t16:00:10.000z'],[0 0 0 ... 0 0 0],0,0
There are certain insurance companies I will never sign up with. Cigna health springs and United health care…put trash.,0,2,0,"['there', 'certain', 'insur', 'compani', 'i', 'never', 'sign', '.', 'cigna', 'health', 'spring', 'unit', 'health', 'care…put', 'trash', '.']",[0 0 0 ... 0 0 0],2,0
2021-11-11T18:56:49.000Z,1,2,0,['2021-11-11t18:56:49.000z'],[0 0 0 ... 0 0 0],3,5
2021-11-11T18:44:06.000Z,0,0,0,['2021-11-11t18:44:06.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:02:17.000Z,0,0,0,['2021-11-11t18:02:17.000z'],[0 0 0 ... 0 0 0],0,0
983571678411173890,0,0,0,['983571678411173890'],[0 0 0 ... 0 0 0],0,0
2021-11-10T01:33:06.000Z,0,0,0,['2021-11-10t01:33:06.000z'],[0 0 0 ... 0 0 0],0,0
1373771894,0,0,0,['1373771894'],[0 0 0 ... 0 0 0],0,0
1458845377717846021,34,0,0,['1458845377717846021'],[0 0 0 ... 0 0 0],34,35
2021-11-11T16:45:50.000Z,0,0,0,['2021-11-11t16:45:50.000z'],[0 0 0 ... 0 0 0],0,0
"JetBlue Airways flight #JBU123 spotted at 16,500 feet! https://t.co/JPx2axZZUy",0,0,0,"['jetblu', 'airway', 'flight', '#', 'jbu123', 'spot', '16,500', 'feet', '!', 'http', ':', '//t.co/jpx2axzzuy']",[1 0 0 ... 0 0 0],0,0
Check out Pug Cookie Jar Tartan Plaid Hat and Red Scarf World Market NWT #WorldMarket #Any https://t.co/zD4WB2Oshk via @eBay,0,0,0,"['check', 'pug', 'cooki', 'jar', 'tartan', 'plaid', 'hat', 'red', 'scarf', 'world', 'market', 'nwt', '#', 'worldmarket', '#', 'ani', 'http', ':', '//t.co/zd4wb2oshk', 'via', '@', 'ebay']",[2 0 0 ... 0 0 0],0,0
"Wynn Resorts Names Billings as New CEO, Replacing Maddox - Bloomberg #LasVegas  https://t.co/AMlVuLKTe2",0,0,0,"['wynn', 'resort', 'name', 'bill', 'new', 'ceo', ',', 'replac', 'maddox', '-', 'bloomberg', '#', 'lasvega', 'http', ':', '//t.co/amlvulkte2']",[1 1 0 ... 0 0 0],0,0
"Nektar Therapeutics current quarter revenue growth YoY of -17.00% ranked 3574 out of 5653 companies in our database. 

👉 https://t.co/iOgjUl52Hm $NKTR

🚀🚀🚀🚀🚀 https://t.co/wiVxKWa1uZ",0,0,0,"['nektar', 'therapeut', 'current', 'quarter', 'revenu', 'growth', 'yoy', '-17.00', '%', 'rank', '3574', '5653', 'compani', 'databas', '.', '👉', 'http', ':', '//t.co/iogjul52hm', '$', 'nktr', '🚀🚀🚀🚀🚀', 'http', ':', '//t.co/wivxkwa1uz']",[0 0 0 ... 0 0 0],0,0
2021-11-11T17:46:49.000Z,0,0,0,['2021-11-11t17:46:49.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T13:53:20.000Z,2,0,0,['2021-11-11t13:53:20.000z'],[0 0 0 ... 0 0 0],2,0
2021-11-10T16:07:06.000Z,0,0,0,['2021-11-10t16:07:06.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-10T17:09:44.000Z,0,0,0,['2021-11-10t17:09:44.000z'],[0 0 0 ... 0 0 0],0,0
1458869602222592003,0,0,0,['1458869602222592003'],[0 0 0 ... 0 0 0],0,0
2021-11-11T02:10:07.000Z,0,0,0,['2021-11-11t02:10:07.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:19:41.000Z,0,0,0,['2021-11-11t18:19:41.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T14:28:56.000Z,0,0,0,['2021-11-11t14:28:56.000z'],[0 0 0 ... 0 0 0],0,0
1458866979935178758,0,1,0,['1458866979935178758'],[0 0 0 ... 0 0 0],1,0
1395430366790492161,4,0,0,['1395430366790492161'],[0 0 0 ... 0 0 0],4,5
2021-11-11T02:59:00.000Z,0,0,0,['2021-11-11t02:59:00.000z'],[0 0 0 ... 0 0 0],0,0
"#AI in Social Media Market Next Big Thing | Adobe Systems,AWS,Baidu,Clarabridge,Cluep - Energy Siren
#AI in Social Media Market Next Big Thing | Adobe Systems,AWS,Baidu,Clarabridge,Cluep https://t.co/cnPj1yD5HA Energy Siren
#SocialMedia #SocialMediaAI",0,0,0,"['#', 'ai', 'social', 'media', 'market', 'next', 'big', 'thing', '|', 'adob', 'system', ',', 'aw', ',', 'baidu', ',', 'clarabridg', ',', 'cluep', '-', 'energi', 'siren', '#', 'ai', 'social', 'media', 'market', 'next', 'big', 'thing', '|', 'adob', 'system', ',', 'aw', ',', 'baidu', ',', 'clarabridg', ',', 'cluep', 'http', ':', '//t.co/cnpj1yd5ha', 'energi', 'siren', '#', 'socialmedia', '#', 'socialmediaai']",[4 8 0 ... 0 0 0],0,0
2021-11-11T18:56:27.000Z,50,0,0,['2021-11-11t18:56:27.000z'],[0 0 0 ... 0 0 0],50,50
1458555068890771461,0,1,0,['1458555068890771461'],[0 0 0 ... 0 0 0],1,0
2021-11-11T18:02:19.000Z,6,0,0,['2021-11-11t18:02:19.000z'],[0 0 0 ... 0 0 0],6,5
"RT @SatorSAO: Thank you @NATPE for putting Sator on stage in front of Starz, Fox, Viacom, Discovery and Showtime to discuss NFTs, Sator and…",19,0,0,"['rt', '@', 'satorsao', ':', 'thank', '@', 'natp', 'put', 'sator', 'stage', 'front', 'starz', ',', 'fox', ',', 'viacom', ',', 'discoveri', 'showtim', 'discuss', 'nft', ',', 'sator', 'and…']",[0 4 0 ... 0 0 0],19,20
1883591581,0,2,0,['1883591581'],[0 0 0 ... 0 0 0],2,0
1458841896344866823,0,1,0,['1458841896344866823'],[0 0 0 ... 0 0 0],1,0
1458858898773794820,0,0,0,['1458858898773794820'],[0 0 0 ... 0 0 0],0,0
762936378048991232,0,0,0,['762936378048991232'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:54:26.000Z,4,0,0,['2021-11-11t18:54:26.000z'],[0 0 0 ... 0 0 0],4,5
2021-11-10T18:11:06.000Z,0,0,0,['2021-11-10t18:11:06.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-09T10:11:04.000Z,0,0,0,['2021-11-09t10:11:04.000z'],[0 0 0 ... 0 0 0],0,0
1458869682149085188,1,0,0,['1458869682149085188'],[0 0 0 ... 0 0 0],1,0
1458866202705604617,138,0,0,['1458866202705604617'],[0 0 0 ... 0 0 0],138,140
2021-11-10T15:15:00.000Z,1,3,0,['2021-11-10t15:15:00.000z'],[0 0 0 ... 0 0 0],4,5
1315434407692509184,0,0,0,['1315434407692509184'],[0 0 0 ... 0 0 0],0,0
1458022339925393409,0,0,0,['1458022339925393409'],[0 0 0 ... 0 0 0],0,0
14625429,6,0,0,['14625429'],[0 0 0 ... 0 0 0],6,5
2021-11-11T18:57:22.000Z,0,0,0,['2021-11-11t18:57:22.000z'],[0 0 0 ... 0 0 0],0,0
1457899392250286090,0,0,0,['1457899392250286090'],[0 0 0 ... 0 0 0],0,0
2021-11-10T03:32:26.000Z,9,0,0,['2021-11-10t03:32:26.000z'],[0 0 0 ... 0 0 0],9,10
2021-11-11T16:24:21.000Z,0,0,0,['2021-11-11t16:24:21.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T17:36:57.000Z,45,0,0,['2021-11-11t17:36:57.000z'],[0 0 0 ... 0 0 0],45,45
1458509895351914506,1,0,0,['1458509895351914506'],[0 0 0 ... 0 0 0],1,0
1458870447852904451,488,0,0,['1458870447852904451'],[0 0 0 ... 0 0 0],488,490
2021-11-09T16:01:36.000Z,0,1,0,['2021-11-09t16:01:36.000z'],[0 0 0 ... 0 0 0],1,0
2797045018,0,0,0,['2797045018'],[0 0 0 ... 0 0 0],0,0
1251699656733515776,0,0,0,['1251699656733515776'],[0 0 0 ... 0 0 0],0,0
2021-11-11T17:49:18.000Z,0,0,0,['2021-11-11t17:49:18.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:55:32.000Z,4,0,0,['2021-11-11t18:55:32.000z'],[0 0 0 ... 0 0 0],4,5
2021-11-11T18:00:12.000Z,14,0,0,['2021-11-11t18:00:12.000z'],[0 0 0 ... 0 0 0],14,15
2021-11-11T17:05:53.000Z,0,0,0,['2021-11-11t17:05:53.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T09:08:02.000Z,5,0,0,['2021-11-11t09:08:02.000z'],[0 0 0 ... 0 0 0],5,5
2021-11-10T21:37:39.000Z,0,0,0,['2021-11-10t21:37:39.000z'],[0 0 0 ... 0 0 0],0,0
